trial_id,stage,mode,root_mode,motion_name,source_motion_pkl,returncode,log_path,command,method,tracker_name,num_frames,duration,duration_completed_ratio,has_nan,fall_down,mean_joint_position_error,max_joint_position_error,mean_joint_velocity_error,max_joint_velocity_error,mean_root_position_error,max_root_position_error,mean_root_rotation_error,max_root_rotation_error,mean_ctrl,max_ctrl,mean_torque,max_torque,root_height_min,root_height_mean,root_height_max,min_root_height,mean_jerk,max_jerk,foot_slip_score,foot_contact_accuracy,ground_penetration_depth,kp,kd,torque_clip,ignore_actuator_ctrlrange,time_scale,smooth_window,target_blend,root_height_offset,extra_joint_damping,score,success,failure_reason,output_pkl,video_path,video_error
19,stage2_kinematic,pd,kinematic,08_04_unitree_g1_gmr.pkl,outputs/final product/pkl/08_04_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00019_08_04_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_04_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00019_08_04_unitree_g1_gmr --mode pd --root_mode kinematic --kp 70.0 --kd 3.0 --torque_clip 200.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,61,3.0,0.9999999999999636,False,False,0.1197545112251159,1.895008237138293,1.1375060202201062,18.9275253093247,0.0,0.0,0.0,0.0,0.8748763924003526,1.0,0.8748763924003526,1.0,0.657354108384689,0.6972435351985206,0.7383047935875382,0.657354108384689,898508.5198223605,5687654.660648509,0.1513945068004056,,,70.0,3.0,200.0,False,1.5,5,0.7,0.0,0.0,1509.821571719987,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00019_08_04_unitree_g1_gmr/08_04_unitree_g1_gmr_pd_tracking.pkl,,
20,stage2_kinematic,pd,kinematic,08_05_unitree_g1_gmr.pkl,outputs/final product/pkl/08_05_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00020_08_05_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_05_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00020_08_05_unitree_g1_gmr --mode pd --root_mode kinematic --kp 70.0 --kd 3.0 --torque_clip 200.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.969932432432433,1.0,False,False,0.2481613965490727,1.9869043262370492,2.171477860311677,32.98386970946501,0.0,0.0,0.0,0.0,0.9215459001109152,1.0,0.9215459001109152,1.0,0.6514920267026609,0.7017557654709511,0.7535130536243961,0.6514920267026609,768882.406640737,9369917.777351651,0.2255226919418686,,,70.0,3.0,200.0,False,1.5,5,0.7,0.0,0.0,1477.363767232133,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00020_08_05_unitree_g1_gmr/08_05_unitree_g1_gmr_pd_tracking.pkl,,
21,stage2_kinematic,pd,kinematic,09_01_unitree_g1_gmr.pkl,outputs/final product/pkl/09_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00021_09_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00021_09_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 70.0 --kd 3.0 --torque_clip 200.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,36,1.75,1.0,False,False,0.1135684606909057,1.5913681323938231,1.131090923267408,14.102673170650228,0.0,0.0,0.0,0.0,0.8199729732592991,1.0,0.8199729732592991,1.0,0.7479222917091896,0.7761676606986629,0.8126209194646874,0.7479222917091896,802871.087663196,5539364.427395846,0.1194586178960123,,,70.0,3.0,200.0,False,1.5,5,0.7,0.0,0.0,1521.2168814745403,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00021_09_01_unitree_g1_gmr/09_01_unitree_g1_gmr_pd_tracking.pkl,,
22,stage2_kinematic,pd,kinematic,09_12_unitree_g1_gmr.pkl,outputs/final product/pkl/09_12_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00022_09_12_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_12_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00022_09_12_unitree_g1_gmr --mode pd --root_mode kinematic --kp 70.0 --kd 3.0 --torque_clip 200.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.953079331941545,1.0,False,False,0.0994480191300149,1.142975039266446,1.0058196270463613,13.857092099740536,0.0,0.0,0.0,0.0,0.8668537257616135,1.0,0.8668537257616135,1.0,0.7517650181151404,0.7669635042758637,0.7824356555441963,0.7517650181151404,899269.23692959,6021933.02228255,0.1470375148340136,,,70.0,3.0,200.0,False,1.5,5,0.7,0.0,0.0,1533.1574757527314,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00022_09_12_unitree_g1_gmr/09_12_unitree_g1_gmr_pd_tracking.pkl,,
23,stage2_kinematic,pd,kinematic,10_01_unitree_g1_gmr.pkl,outputs/final product/pkl/10_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00023_10_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/10_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00023_10_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 70.0 --kd 3.0 --torque_clip 200.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.9536875,1.0,False,False,0.0534386761965723,0.5075769434777417,0.7092711599135071,7.0777522713015895,0.0,0.0,7.12903391591577e-10,4.214684851089404e-08,0.7846417223401564,1.0,0.7846417223401564,1.0,0.7813506509943605,0.7824655739689516,0.7836318612201174,0.7813506509943605,813431.3404007928,5055304.888600565,0.2364339097455285,,,70.0,3.0,200.0,False,1.5,5,0.7,0.0,0.0,1555.2275971281836,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00023_10_01_unitree_g1_gmr/10_01_unitree_g1_gmr_pd_tracking.pkl,,
24,stage2_kinematic,pd,kinematic,13_01_unitree_g1_gmr.pkl,outputs/final product/pkl/13_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00024_13_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00024_13_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 70.0 --kd 3.0 --torque_clip 200.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.951275951557093,1.0,False,False,0.124919245691031,1.3209151446933904,1.1502575620622657,42.57272501671217,0.0,0.0,0.0,0.0,0.8430836245402701,1.0,0.8430836245402701,1.0,0.7572487383436386,0.7687339050371934,0.7729344756945862,0.7572487383436386,813680.0716349267,5737024.254629656,0.076477241459862,,,70.0,3.0,200.0,False,1.5,5,0.7,0.0,0.0,1527.7102326585011,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00024_13_01_unitree_g1_gmr/13_01_unitree_g1_gmr_pd_tracking.pkl,,
25,stage2_kinematic,pd,kinematic,13_11_unitree_g1_gmr.pkl,outputs/final product/pkl/13_11_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00025_13_11_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_11_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00025_13_11_unitree_g1_gmr --mode pd --root_mode kinematic --kp 70.0 --kd 3.0 --torque_clip 200.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.971480582524271,1.0,False,False,0.1486195109941541,2.179292910578289,1.4525395518509012,31.999334158892317,0.0,0.0,0.0,0.0,0.8790357997246157,1.0,0.8790357997246157,1.0,0.6330908687847266,0.7399570224874412,0.8709541529461493,0.6330908687847266,814077.792338167,5943006.695805308,0.0764262754840889,,,70.0,3.0,200.0,False,1.5,5,0.7,0.0,0.0,1500.9040235194295,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00025_13_11_unitree_g1_gmr/13_11_unitree_g1_gmr_pd_tracking.pkl,,
26,stage2_kinematic,pd,kinematic,13_17_unitree_g1_gmr.pkl,outputs/final product/pkl/13_17_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00026_13_17_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_17_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00026_13_17_unitree_g1_gmr --mode pd --root_mode kinematic --kp 70.0 --kd 3.0 --torque_clip 200.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,61,3.0,0.9999999999999636,False,False,0.0269120972294008,0.8862738711745559,0.7455538642448329,9.043169848802387,0.0,0.0,0.0,0.0,0.7216106075821573,1.0,0.7216106075821573,1.0,0.6805171317573803,0.7368960091029058,0.7761983288700262,0.6805171317573803,811352.8755284179,4013656.630713239,0.0646642875474178,,,70.0,3.0,200.0,False,1.5,5,0.7,0.0,0.0,1559.6034507014597,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00026_13_17_unitree_g1_gmr/13_17_unitree_g1_gmr_pd_tracking.pkl,,
27,stage2_kinematic,pd,kinematic,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00027_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00027_08_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 100.0 --kd 5.0 --torque_clip 150.0 --time_scale 1.3 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 7 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,68,2.9138526570048318,1.0,False,False,0.3108571588579323,2.7124250694084093,2.7113716750704784,96.97371957646102,0.0,0.0,0.0,0.0,0.9543067848803184,1.0,0.9543067848803184,1.0,0.6682920922849365,0.714890907863636,0.7542766852409424,0.6682920922849365,771392.4456408984,10132274.39509016,0.1172447794130632,,,100.0,5.0,150.0,False,1.3,7,0.8,0.0,0.0,1450.994948580303,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00027_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
28,stage2_kinematic,pd,kinematic,08_04_unitree_g1_gmr.pkl,outputs/final product/pkl/08_04_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00028_08_04_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_04_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00028_08_04_unitree_g1_gmr --mode pd --root_mode kinematic --kp 100.0 --kd 5.0 --torque_clip 150.0 --time_scale 1.3 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 7 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,70,2.99,0.999999999999964,False,False,0.1586928602862597,2.1683964834171072,1.328256934176398,21.3985907947837,0.0,0.0,0.0,0.0,0.9102077486921294,1.0,0.9102077486921294,1.0,0.6595280368589677,0.7005326769916895,0.7363817121990227,0.6595280368589677,893873.8815181031,5826520.093123424,0.1145918183285742,,,100.0,5.0,150.0,False,1.3,7,0.8,0.0,0.0,1496.703468102384,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00028_08_04_unitree_g1_gmr/08_04_unitree_g1_gmr_pd_tracking.pkl,,
29,stage2_kinematic,pd,kinematic,08_05_unitree_g1_gmr.pkl,outputs/final product/pkl/08_05_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00029_08_05_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_05_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00029_08_05_unitree_g1_gmr --mode pd --root_mode kinematic --kp 100.0 --kd 5.0 --torque_clip 150.0 --time_scale 1.3 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 7 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,69,2.966576576576577,1.0,False,False,0.2500383555329646,1.7408113499990097,2.348014046693361,44.55453873605005,0.0,0.0,0.0,0.0,0.9475879179362452,1.0,0.9475879179362452,1.0,0.6558186303781228,0.7054771342053828,0.7588087725359223,0.6558186303781228,838037.1192197063,6685468.909999654,0.2240964060993274,,,100.0,5.0,150.0,False,1.3,7,0.8,0.0,0.0,1482.1668737945226,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00029_08_05_unitree_g1_gmr/08_05_unitree_g1_gmr_pd_tracking.pkl,,
30,stage2_kinematic,pd,kinematic,09_01_unitree_g1_gmr.pkl,outputs/final product/pkl/09_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00030_09_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00030_09_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 100.0 --kd 5.0 --torque_clip 150.0 --time_scale 1.3 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 7 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,36,1.5166666666666666,1.0,False,False,0.131113205556186,1.5385667902023572,1.5346218548875812,28.082764176897545,0.0,0.0,0.0,0.0,0.8686900065884319,1.0,0.8686900065884319,1.0,0.7500579976078354,0.7761955416606778,0.8044683811283462,0.7500579976078354,803732.9748342627,4817105.5698762825,0.0716033541036445,,,100.0,5.0,150.0,False,1.3,7,0.8,0.0,0.0,1520.6040741702718,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00030_09_01_unitree_g1_gmr/09_01_unitree_g1_gmr_pd_tracking.pkl,,
31,stage2_kinematic,pd,kinematic,09_12_unitree_g1_gmr.pkl,outputs/final product/pkl/09_12_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00031_09_12_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_12_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00031_09_12_unitree_g1_gmr --mode pd --root_mode kinematic --kp 100.0 --kd 5.0 --torque_clip 150.0 --time_scale 1.3 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 7 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,70,2.9931210855949897,1.0,False,False,0.1205083317692786,1.3412740282233595,1.1924364531141447,15.791938678658717,0.0,0.0,0.0,0.0,0.9174352341851608,1.0,0.9174352341851608,1.0,0.7511639960840997,0.7671616962397755,0.7810334923460726,0.7511639960840997,911122.3499726056,5885132.986430227,0.1408156109496108,,,100.0,5.0,150.0,False,1.3,7,0.8,0.0,0.0,1523.8062572824415,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00031_09_12_unitree_g1_gmr/09_12_unitree_g1_gmr_pd_tracking.pkl,,
32,stage2_kinematic,pd,kinematic,10_01_unitree_g1_gmr.pkl,outputs/final product/pkl/10_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00032_10_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/10_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00032_10_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 100.0 --kd 5.0 --torque_clip 150.0 --time_scale 1.3 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 7 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,70,2.9937375000000004,1.0,False,False,0.0626102149234502,0.5977176550077377,0.776721572483094,8.993135825821023,0.0,0.0,6.189790836045852e-10,4.214684851089404e-08,0.8385891384730971,1.0,0.8385891384730971,1.0,0.7813858431584224,0.7824603328671962,0.7835790841792497,0.7813858431584224,814368.1174856687,5155074.848348096,0.2409994898410429,,,100.0,5.0,150.0,False,1.3,7,0.8,0.0,0.0,1550.766145045472,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00032_10_01_unitree_g1_gmr/10_01_unitree_g1_gmr_pd_tracking.pkl,,
