motion_name,method,joint_name,maximum_velocity_rad_s,maximum_acceleration_rad_s2,mean_jerk_rad_s3,maximum_jerk_rad_s3,joint_limit_violation_count,joint_limit_maximum_violation_rad
05_04,basic_ik,right_wrist_yaw_joint,4.18046706026188e-08,6.287255953397954e-07,2.58497237125924e-07,1.8627530081575584e-05,0,0.0
05_04,gmr,left_hip_pitch_joint,7.130722433794694,166.07225369052244,95.50197778767188,1904.06904432819,0,0.0
05_04,gmr,left_hip_roll_joint,4.416757512257216,57.116933733779504,110.82735348740644,1049.487432277486,0,0.0
05_04,gmr,left_hip_yaw_joint,7.933410271786941,126.4450866922668,166.51007796540995,2529.210281380803,0,0.0
05_04,gmr,left_knee_joint,5.974475001146889,88.64047767263176,156.70958881264906,1958.1499262103364,0,0.0
05_04,gmr,left_ankle_pitch_joint,5.8675306928256665,84.59824675740342,147.75856464129805,1928.923810368451,0,0.0
05_04,gmr,left_ankle_roll_joint,3.5457859697438816,42.64262446746981,100.46023501124466,1220.1791065282464,0,0.0
05_04,gmr,right_hip_pitch_joint,4.950265170709449,112.13503345919284,99.90188479048113,1276.0708741221752,0,0.0
05_04,gmr,right_hip_roll_joint,5.37632680762023,52.750028543645314,111.65756625446303,1456.6362720714144,0,0.0
05_04,gmr,right_hip_yaw_joint,5.468133122375755,107.35822964461914,169.35413425787502,1610.2277908780895,0,0.0
05_04,gmr,right_knee_joint,9.32479954605827,87.2523023648695,157.75442955647063,1915.0353151570355,0,0.0
05_04,gmr,right_ankle_pitch_joint,6.786669659833295,82.01985832181552,141.35017994540559,1792.599128807289,1,1.1102230246251565e-16
05_04,gmr,right_ankle_roll_joint,3.1878020149373896,46.801847209241096,116.99677322820698,951.437067399941,1,5.551115123125783e-17
05_04,gmr,waist_yaw_joint,4.174733162082859,101.73045564323975,148.8203445430968,2191.7483336102787,0,0.0
05_04,gmr,waist_roll_joint,4.683882521844087,213.22323094754614,137.13622103072967,3812.4679520577865,0,0.0
05_04,gmr,waist_pitch_joint,5.799794065756537,148.5635795109577,103.96493796294841,1768.1915495126495,0,0.0
05_04,gmr,left_shoulder_pitch_joint,31.81100679576885,450.69124215687685,267.27022998921274,4615.310442528919,0,0.0
05_04,gmr,left_shoulder_roll_joint,9.115416436816593,113.84035185183333,163.03992799173938,2339.910787579127,0,0.0
05_04,gmr,left_shoulder_yaw_joint,24.0205572192384,270.3850012503389,309.81005410892084,3788.474058807296,0,0.0
05_04,gmr,left_elbow_joint,14.312682695433297,208.40113962173882,195.0697791719858,2139.090137972336,0,0.0
05_04,gmr,left_wrist_roll_joint,14.078569929086537,214.26509771600877,465.3402059629786,4383.0669672206295,0,0.0
05_04,gmr,left_wrist_pitch_joint,6.295095679618554,120.07036856728281,215.32379119446315,2718.8921201799258,0,0.0
05_04,gmr,left_wrist_yaw_joint,13.082187035528037,198.09282137734553,323.7221602236239,3675.763313533995,0,0.0
05_04,gmr,right_shoulder_pitch_joint,15.58423795033011,315.63383021485663,305.4548014625268,5267.744757258727,0,0.0
05_04,gmr,right_shoulder_roll_joint,14.714271958572997,446.6524339539922,226.66922750349863,6568.9934617299305,0,0.0
05_04,gmr,right_shoulder_yaw_joint,18.069288519643337,228.42427850575282,359.5551864238189,6778.501131615832,0,0.0
05_04,gmr,right_elbow_joint,19.595541150532554,415.38361119569595,225.32316600958356,4439.264108716754,0,0.0
05_04,gmr,right_wrist_roll_joint,14.278396577400821,217.6541754560262,405.53197813268434,5319.156124514911,0,0.0
05_04,gmr,right_wrist_pitch_joint,8.541807913614303,214.1679295233747,253.03594615324167,2720.742793942717,0,0.0
05_04,gmr,right_wrist_yaw_joint,14.04583857896332,340.3098186764874,377.2878540399546,4146.613079587864,0,0.0
111_23,direct_mapping,left_hip_pitch_joint,3.724239397801533,36.27418836741572,141.42955005199826,721.0980426545898,0,0.0
111_23,direct_mapping,left_hip_roll_joint,1.0689875842594128,16.46676137683618,75.97437746279107,401.7793088570583,0,0.0
111_23,direct_mapping,left_hip_yaw_joint,3.4949065020388974,56.8307692764012,133.37134320771324,933.0807247511026,0,0.0
111_23,direct_mapping,left_knee_joint,5.385072155647805,66.92924215834032,279.91916478546227,1240.5157902799497,207,0.6990482232736704
111_23,direct_mapping,left_ankle_pitch_joint,4.326028258377932,79.24504530648288,272.2105856179812,1884.945515273478,0,0.0
111_23,direct_mapping,left_ankle_roll_joint,2.2533004148072497,46.20326372293089,157.28746953617593,1022.567621073574,0,0.0
111_23,direct_mapping,right_hip_pitch_joint,3.8777313723845235,33.73946302342419,151.44172389866878,689.4829881138543,0,0.0
111_23,direct_mapping,right_hip_roll_joint,0.8663342618468682,22.977145546485367,79.57220464224649,483.5049869659777,0,0.0
111_23,direct_mapping,right_hip_yaw_joint,4.522490763692348,57.69311010565638,139.1781385841217,1062.0967673648486,0,0.0
111_23,direct_mapping,right_knee_joint,6.246356785911758,78.85157108963547,318.28244693673815,1617.8517287186546,66,0.31420328448237655
111_23,direct_mapping,right_ankle_pitch_joint,5.689387194358513,95.64986964346626,324.6360347939134,2445.216334621212,1,0.0002387503309901895
111_23,direct_mapping,right_ankle_roll_joint,2.331773074091454,39.274287384645056,144.33008663679487,980.732964072153,3,0.004141854687831181
111_23,direct_mapping,waist_yaw_joint,1.3913317724607772,23.296458069291024,96.99410565044533,432.787736040037,0,0.0
111_23,direct_mapping,waist_roll_joint,2.6171668903190777,26.582626362340882,97.21196540205425,529.4915618067729,0,0.0
111_23,direct_mapping,waist_pitch_joint,1.0902690337536505,19.54738569853196,102.27249088854595,479.3821380612024,0,0.0
111_23,direct_mapping,left_shoulder_pitch_joint,2.463245818798529,20.589646070406317,105.70786665978297,496.66605766203793,0,0.0
111_23,direct_mapping,left_shoulder_roll_joint,1.9706089838564647,33.17691713086436,138.57337456937043,792.7935531121327,0,0.0
111_23,direct_mapping,left_shoulder_yaw_joint,3.101751835891396,41.71117384619506,180.5635996358738,907.899506267555,0,0.0
111_23,direct_mapping,left_elbow_joint,5.539409636667564,79.6154109600298,202.10281245577465,1412.5229399720736,0,0.0
111_23,direct_mapping,left_wrist_roll_joint,6.994311439164321,148.26090927749203,380.22902795469696,3825.432424290638,0,0.0
111_23,direct_mapping,left_wrist_pitch_joint,2.4639523633618317,40.96934732936152,136.47103941518787,980.5149066933842,0,0.0
111_23,direct_mapping,left_wrist_yaw_joint,3.712647600718332,71.36575616472558,273.8946887134858,1792.7430723977404,0,0.0
111_23,direct_mapping,right_shoulder_pitch_joint,3.9011891915758072,37.089340070526234,120.81255669954606,592.2987752845528,0,0.0
111_23,direct_mapping,right_shoulder_roll_joint,1.508594436304813,21.17959335819254,93.28993378881978,386.8305669356551,0,0.0
111_23,direct_mapping,right_shoulder_yaw_joint,2.975541466528024,38.91976020265884,170.13114785529842,804.3036107173923,0,0.0
111_23,direct_mapping,right_elbow_joint,6.328920078218486,65.25872609005114,178.0406393589112,936.2976961157499,0,0.0
