method,metric,label,unit,direction,valid_motion_count,mean,median,standard_deviation,minimum,maximum,p95,confidence_interval_95_lower,confidence_interval_95_upper,total_motion_count,successful_motion_count,failed_motion_count,success_rate
basic_ik,p95_joint_velocity,P95 Joint Velocity,,lower,9,3.709377362270212,3.9893379083817657,1.8229452934273946,1.1101153419630885,7.362935949009036,6.267332116244269,2.308137567305364,5.11061715723506,9,0,9,0.0
basic_ik,mean_joint_acceleration,Mean Joint Acceleration,,lower,9,18.06260176770372,16.672214230319575,9.550708313494216,5.767310410620413,36.77782960343247,32.685881638449004,10.721277479354896,25.40392605605254,9,0,9,0.0
basic_ik,rms_joint_acceleration,Rms Joint Acceleration,,lower,9,56.92962707821763,48.01788428814961,29.273028643521876,24.136809977404095,106.28821398880564,105.14008646702958,34.42838537758048,79.43086877885477,9,0,9,0.0
basic_ik,maximum_joint_acceleration,Maximum Joint Acceleration,,lower,9,1547.6285026746616,1189.4664506440106,889.3705780983748,726.1441196408983,3388.117521944488,3102.5063000043283,863.9977590667377,2231.2592462825855,9,0,9,0.0
basic_ik,p95_joint_acceleration,P95 Joint Acceleration,,lower,9,73.13212405086041,63.35039570795447,42.638491943294085,21.793559848465353,159.32936076975795,136.8805166929419,40.35727780415852,105.90697029756231,9,0,9,0.0
basic_ik,mean_joint_jerk,Mean Joint Jerk,,lower,9,434.94726578135703,387.24949491171554,250.9779584022907,138.68966753768817,941.4781900308104,820.5822143591955,242.02852914109653,627.8660024216175,9,0,9,0.0
basic_ik,maximum_joint_jerk,Maximum Joint Jerk,,lower,9,34060.26938661017,26046.805216331224,18697.65986455939,13487.237010946192,61652.12601640766,60985.132692994106,19687.975731171864,48432.563042048474,9,0,9,0.0
basic_ik,p95_joint_jerk,P95 Joint Jerk,,lower,9,1827.4936661003323,1526.115015399143,1162.518235376028,589.8865036713898,4201.004760416351,3616.781227800572,933.9030467578755,2721.084285442789,9,0,9,0.0
basic_ik,root_linear_velocity_rms,Root Linear Velocity Rms,,lower,9,0.2830653235122288,0.29340870389755525,0.16532471842923113,0.049805659370493346,0.5536358413892476,0.4971689409315042,0.155985495395805,0.4101451516286526,9,0,9,0.0
basic_ik,root_linear_acceleration_rms,Root Linear Acceleration Rms,,lower,9,1.2385556892602454,1.0359566722884297,1.044199443486171,0.20389261571850695,3.775090253371973,2.947760143411536,0.43591294437457906,2.0411984341459117,9,0,9,0.0
basic_ik,root_linear_jerk,Root Linear Jerk,,lower,9,18.039069415533945,14.767150077670637,13.54811245369483,3.616923827535814,48.362148657070136,40.95321945492517,7.625068301390165,28.453070529677724,9,0,9,0.0
basic_ik,root_angular_velocity_rms,Root Angular Velocity Rms,,lower,9,0.8518634106591362,0.9197098792296009,0.3154817244773362,0.3451648050816781,1.2890423146385153,1.218359551019615,0.6093626902504433,1.0943641310678291,9,0,9,0.0
basic_ik,root_angular_acceleration_rms,Root Angular Acceleration Rms,,lower,9,23.790171903813533,18.504102770623824,17.993033925066797,6.846552268053193,55.860227584144006,53.4804933529491,9.95950169178924,37.620842115837824,9,0,9,0.0
basic_ik,root_angular_jerk,Root Angular Jerk,,lower,9,908.0347116352333,523.8909654841735,825.6043143488557,176.60205841723737,2392.5639925583837,2280.1762009889744,273.41905732494615,1542.6503659455204,9,0,9,0.0
basic_ik,discontinuity_count,Discontinuity Count,,lower,9,21.666666666666668,8.0,25.014995502697975,1.0,73.0,64.19999999999999,2.4384389762216223,40.89489435711171,9,0,9,0.0
basic_ik,maximum_discontinuity,Maximum Discontinuity,,lower,9,2.538693804498612,2.78707022276724,0.7123194444963242,1.1013713005775743,3.0989365211053137,3.0943532113692482,1.9911566096336593,3.086230999363565,9,0,9,0.0
basic_ik,first_discontinuity_frame,First Discontinuity Frame,,lower,9,26.88888888888889,5.0,34.47986530007203,1.0,92.0,79.19999999999999,0.3853182344726491,53.39245954330513,9,0,9,0.0
basic_ik,worst_discontinuity_frame,Worst Discontinuity Frame,,lower,9,127.88888888888889,127.0,90.59724670822568,1.0,234.0,230.4,58.24968037312874,197.52809740464903,9,0,9,0.0
basic_ik,left_foot_sliding_distance,Left Foot Sliding Distance,,lower,9,1.4430741144030579,1.2661352082895707,0.9734797884046238,0.39753711760574195,3.150521801689516,2.8168135624845116,0.6947913085368116,2.191356920269304,9,0,9,0.0
basic_ik,right_foot_sliding_distance,Right Foot Sliding Distance,,lower,9,1.2036728390621496,0.8679562557415568,0.8400164896888991,0.25538801267680683,2.8211125220264917,2.4511095723544836,0.5579790061080534,1.8493666720162458,9,0,9,0.0
basic_ik,mean_contact_sliding_velocity,Mean Contact Sliding Velocity,,lower,9,0.1828594265853265,0.20881149556630085,0.1233179633829964,0.029098801695352828,0.3648656409602449,0.3418083146734696,0.08806884874994464,0.27765000442070836,9,0,9,0.0
basic_ik,maximum_contact_sliding_velocity,Maximum Contact Sliding Velocity,,lower,9,2.0426307765463427,2.12714354807465,1.111050033168052,0.6892683101142828,3.372002720288202,3.3166002260783554,1.1886021195782583,2.896659433514427,9,0,9,0.0
basic_ik,sliding_frame_count,Sliding Frame Count,,lower,9,236.88888888888889,246.0,49.795693700470835,168.0,305.0,302.2,198.6125303593403,275.1652474184375,9,0,9,0.0
basic_ik,sliding_frame_ratio,Sliding Frame Ratio,,lower,9,0.7478692968888487,0.7713414634146342,0.15530074063883625,0.5205882352941177,0.9288256227758007,0.9207100078118219,0.6284945801843734,0.867244013593324,9,0,9,0.0
basic_ik,left_foot_contact_duration,Left Foot Contact Duration,,lower,9,7.925925925925926,7.1,2.2645687459068826,4.466666666666667,11.3,11.193333333333333,6.1852242950874645,9.666627556764386,9,0,9,0.0
basic_ik,right_foot_contact_duration,Right Foot Contact Duration,,lower,9,8.044444444444444,7.766666666666667,2.1324868112136124,5.233333333333333,11.333333333333334,11.226666666666667,6.405269976135466,9.683618912753422,9,0,9,0.0
basic_ik,minimum_ground_clearance,Minimum Ground Clearance,,lower,9,-0.049329677467518866,-0.043729158590377966,0.027059199170837413,-0.10832519666390722,-0.01388295273157801,-0.019424362602358265,-0.0701292191952736,-0.02853013573976413,9,0,9,0.0
basic_ik,mean_ground_clearance,Mean Ground Clearance,,lower,9,0.04696861489366598,0.020537816764380042,0.0668360554065981,-0.017316760552743095,0.1576637416704125,0.14433454554973826,-0.0044061251557840075,0.09834335494311597,9,0,9,0.0
basic_ik,unexpected_ground_contact_count,Unexpected Ground Contact Count,,lower,9,27.555555555555557,21.0,21.413261726737893,1.0,61.0,59.4,11.09586552553333,44.01524558557779,9,0,9,0.0
basic_ik,penetration_frame_count,Penetration Frame Count,,lower,9,267.77777777777777,310.0,83.77466469311855,102.0,343.0,341.8,203.38287004188652,332.172685513669,9,0,9,0.0
basic_ik,penetration_frame_ratio,Penetration Frame Ratio,,lower,9,0.8421309097474866,0.9451219512195121,0.23213682119934576,0.28254847645429365,1.0,1.0,0.6636947532078727,1.0205670662871005,9,0,9,0.0
basic_ik,mean_ground_penetration,Mean Ground Penetration,,lower,9,0.03197694485804618,0.03449287903796123,0.013666750010404311,0.007674035218803474,0.057037566688644355,0.04949888789516477,0.02147175084511488,0.04248213887097749,9,0,9,0.0
basic_ik,left_foot_maximum_penetration,Left Foot Maximum Penetration,,lower,9,0.049178291296409035,0.04542581450910366,0.02816403738177318,0.020962374549511813,0.1153385805173621,0.09295839982603789,0.027529495740937816,0.07082708685188026,9,0,9,0.0
basic_ik,right_foot_maximum_penetration,Right Foot Maximum Penetration,,lower,9,0.05516125032467913,0.05434111572818495,0.013671763006802848,0.0360519967424579,0.07680329051675865,0.0746815651524608,0.04465220298160623,0.06567029766775204,9,0,9,0.0
basic_ik,maximum_penetration_frame_index,Maximum Penetration Frame Index,,lower,9,150.11111111111111,197.0,107.37719083264896,2.0,324.0,278.4,67.57369574887933,232.64852647334288,9,0,9,0.0
basic_ik,self_collision_frame_count,Self Collision Frame Count,,lower,9,195.44444444444446,183.0,113.50012236899913,49.0,340.0,338.4,108.20052726808085,282.68836162080805,9,0,9,0.0
basic_ik,total_self_contact_count,Total Self Contact Count,,lower,9,677.8888888888889,573.0,539.4013914619716,53.0,1486.0,1469.6,263.2682758068264,1092.5095019709515,9,0,9,0.0
basic_ik,maximum_contacts_in_one_frame,Maximum Contacts In One Frame,,lower,9,6.444444444444445,7.0,2.185812841434,2.0,9.0,8.6,4.76427996073472,8.124608928154169,9,0,9,0.0
